GPS,4888,21.7.2020,Tu,00:16:00,103.7526659,1.3906983,130.3,3,A,1,98,68,21.7.2020,Tu,00:17:08,3565,16,0.26,0.00,4.02,29.44
GPS,4888,21.7.2020,Tu,00:18:00,103.7524394,1.3905958,-15.8,3,A,1,102,22,21.7.2020,Tu,00:18:23,3583,16,0.16,96.34,1.03,24.83
GPS,4888,21.7.2020,Tu,00:19:01,103.7524399,1.3906448,-5.3,3,A,1,102,8,21.7.2020,Tu,00:19:09,3583,17,0.36,3.93,0.59,24.32
GPS,4888,21.7.2020,Tu,00:20:00,103.7524231,1.3907245,8.3,3,A,1,104,17,21.7.2020,Tu,00:20:18,3594,17,0.08,0.00,1.52,9.98
GPS,4888,21.7.2020,Tu,00:21:00,103.7524519,1.3906202,14.7,3,A,1,113,6,21.7.2020,Tu,00:21:07,3590,17,1.15,133.04,0.49,4.10
GPS,4888,21.7.2020,Tu,00:22:01,103.7526914,1.3900291,17.3,3,A,1,113,5,21.7.2020,Tu,00:22:07,3599,17,1.37,171.05,0.42,6.40
GPS,4888,21.7.2020,Tu,00:23:01,103.7529115,1.3895135,22.5,3,A,1,113,7,21.7.2020,Tu,00:23:09,3603,17,0.87,97.65,0.98,15.62
GPS,4888,21.7.2020,Tu,00:24:00,103.7529774,1.3901260,17.1,3,A,1,113,5,21.7.2020,Tu,00:24:06,3603,17,1.61,336.20,1.24,20.22
GPS,4888,21.7.2020,Tu,00:25:00,103.7529488,1.3903247,11.5,3,A,1,112,6,21.7.2020,Tu,00:25:07,3608,17,0.27,0.00,1.23,14.08
GPS,4888,21.7.2020,Tu,00:26:01,103.7531113,1.3902899,39.4,3,A,1,111,4,21.7.2020,Tu,00:26:06,3608,18,0.30,0.00,1.41,22.53
GPS,4888,21.7.2020,Tu,00:27:00,103.7532381,1.3901951,48.7,3,A,1,109,7,21.7.2020,Tu,00:27:08,3609,18,0.14,0.00,1.23,21.76
GPS,4888,21.7.2020,Tu,00:28:01,103.7529757,1.3904145,5.3,3,A,1,102,13,21.7.2020,Tu,00:28:15,3609,18,0.37,242.48,1.19,29.95
GPS,4888,21.7.2020,Tu,00:29:00,103.7530113,1.3904745,20.4,3,A,1,110,6,21.7.2020,Tu,00:29:07,3601,19,1.22,348.65,1.66,20.22
GPS,4888,21.7.2020,Tu,00:30:01,103.7528597,1.3911940,20.3,3,A,1,110,6,21.7.2020,Tu,00:30:07,3609,19,1.43,307.36,1.00,18.69
GPS,4888,21.7.2020,Tu,00:30:30,103.7528200,1.3916723,26.4,3,A,1,109,8,21.7.2020,Tu,00:30:39,3603,19,0.67,276.56,0.46,14.85
GPS,4888,21.7.2020,Tu,00:31:01,103.7527599,1.3920166,20.9,3,A,1,109,8,21.7.2020,Tu,00:31:09,3596,19,1.13,281.15,1.08,25.34
GPS,4888,21.7.2020,Tu,00:31:30,103.7527628,1.3923414,29.2,3,A,1,109,8,21.7.2020,Tu,00:31:39,3593,19,0.63,304.74,1.59,15.36
GPS,4888,21.7.2020,Tu,00:32:00,103.7526608,1.3925945,40.2,3,A,1,108,7,21.7.2020,Tu,00:32:07,3592,19,1.01,337.51,1.37,19.97
GPS,4888,21.7.2020,Tu,00:32:31,103.7526256,1.3929677,25.4,3,A,1,110,5,21.7.2020,Tu,00:32:37,3594,19,1.05,346.69,0.76,14.34
GPS,4888,21.7.2020,Tu,00:33:01,103.7525255,1.3932781,27.9,3,A,1,112,6,21.7.2020,Tu,00:33:08,3594,19,1.98,348.00,0.78,9.98
GPS,4888,21.7.2020,Tu,00:33:30,103.7524308,1.3933258,3.0,3,A,1,104,7,21.7.2020,Tu,00:33:38,3596,19,0.13,0.00,0.92,9.73
GPS,4888,21.7.2020,Tu,00:34:01,103.7524680,1.3933175,22.0,3,A,1,106,6,21.7.2020,Tu,00:34:07,3596,20,0.41,0.00,1.60,14.59
GPS,4888,21.7.2020,Tu,00:35:00,103.7524805,1.3932573,36.0,3,A,1,106,6,21.7.2020,Tu,00:35:07,3608,19,0.22,0.00,1.19,14.85
GPS,4888,21.7.2020,Tu,00:36:00,103.7525517,1.3933328,12.8,3,A,1,107,6,21.7.2020,Tu,00:36:07,3610,19,0.15,0.00,0.99,11.78
GPS,4888,21.7.2020,Tu,00:37:01,103.7525397,1.3933484,7.2,3,A,1,108,6,21.7.2020,Tu,00:37:07,3613,20,0.16,0.00,0.97,9.73
GPS,4888,21.7.2020,Tu,00:38:00,103.7524148,1.3933882,10.7,3,A,1,108,5,21.7.2020,Tu,00:38:06,3615,20,0.33,332.92,0.82,7.42
GPS,4888,21.7.2020,Tu,00:39:00,103.7526353,1.3926595,42.3,3,A,1,106,5,21.7.2020,Tu,00:39:06,3615,20,0.67,0.00,2.59,25.86
GPS,4888,21.7.2020,Tu,00:39:31,103.7526514,1.3922946,29.8,3,A,1,114,5,21.7.2020,Tu,00:39:37,3609,20,1.57,166.46,0.97,15.87
GPS,4888,21.7.2020,Tu,00:40:00,103.7527783,1.3918583,39.3,3,A,1,111,6,21.7.2020,Tu,00:40:07,3605,20,1.18,192.68,0.69,17.15
GPS,4888,21.7.2020,Tu,00:40:31,103.7526119,1.3915782,9.0,3,A,1,111,9,21.7.2020,Tu,00:40:41,3603,20,0.76,212.99,1.75,28.42
GPS,4888,21.7.2020,Tu,00:41:00,103.7525192,1.3913378,24.5,3,A,1,109,7,21.7.2020,Tu,00:41:08,3593,20,1.17,178.91,0.27,10.24
GPS,4888,21.7.2020,Tu,00:41:31,103.7525114,1.3909752,27.7,3,A,1,107,6,21.7.2020,Tu,00:41:38,3596,20,0.60,175.64,1.27,16.64
GPS,4888,21.7.2020,Tu,00:42:01,103.7525316,1.3906659,16.2,3,A,1,106,5,21.7.2020,Tu,00:42:07,3596,20,0.90,254.28,1.26,12.29
GPS,4888,21.7.2020,Tu,00:42:31,103.7524498,1.3907131,7.4,3,A,1,105,6,21.7.2020,Tu,00:42:37,3598,20,0.15,0.00,0.96,6.14
GPS,4888,21.7.2020,Tu,00:43:00,103.7524471,1.3906911,18.9,3,A,1,105,7,21.7.2020,Tu,00:43:08,3598,20,0.24,20.32,0.70,10.24
GPS,4888,21.7.2020,Tu,00:44:01,103.7524515,1.3907476,17.4,3,A,1,104,21,21.7.2020,Tu,00:44:23,3609,20,0.10,239.86,0.72,22.53
GPS,4888,21.7.2020,Tu,00:45:01,103.7524541,1.3907452,17.3,3,A,1,104,9,21.7.2020,Tu,00:45:10,3598,20,2.13,24.25,2.37,19.46
GPS,4888,21.7.2020,Tu,00:46:00,103.7524593,1.3906959,21.3,3,A,1,103,17,21.7.2020,Tu,00:46:17,3607,20,0.16,0.00,0.67,18.18
GPS,4888,21.7.2020,Tu,00:47:00,103.7525287,1.3905323,48.4,3,A,1,102,9,21.7.2020,Tu,00:47:10,3607,20,0.21,0.00,0.97,16.38
GPS,4888,21.7.2020,Tu,00:48:01,103.7524827,1.3906599,27.3,3,A,1,103,4,21.7.2020,Tu,00:48:06,3613,20,0.22,154.66,1.48,18.94
