4888,21.7.2020,Tu,00:48:40.0000,1538,2020,2088
4888,21.7.2020,Tu,00:48:40.1000,1537,2019,2088
4888,21.7.2020,Tu,00:48:40.2000,1537,2020,2088
4888,21.7.2020,Tu,00:48:40.3000,1537,2020,2089
4888,21.7.2020,Tu,00:48:40.4000,1536,2019,2088
4888,21.7.2020,Tu,00:48:40.5000,1537,2019,2088
4888,21.7.2020,Tu,00:48:40.6000,1537,2020,2087
4888,21.7.2020,Tu,00:48:40.7000,1537,2020,2088
4888,21.7.2020,Tu,00:48:40.8000,1537,2020,2088
4888,21.7.2020,Tu,00:48:40.9000,1537,2019,2088
4888,21.7.2020,Tu,00:48:41.0000,1536,2020,2088
4888,21.7.2020,Tu,00:48:41.1000,1537,2019,2088
4888,21.7.2020,Tu,00:48:41.2000,1538,2019,2088
4888,21.7.2020,Tu,00:48:41.3000,1536,2021,2088
4888,21.7.2020,Tu,00:48:41.4000,1537,2019,2089
4888,21.7.2020,Tu,00:48:41.5000,1537,2019,2088
4888,21.7.2020,Tu,00:48:41.6000,1537,2020,2089
4888,21.7.2020,Tu,00:48:41.7000,1536,2021,2088
4888,21.7.2020,Tu,00:48:41.8000,1537,2019,2089
4888,21.7.2020,Tu,00:48:41.9000,1538,2020,2088
4888,21.7.2020,Tu,00:48:42.0000,1537,2020,2088
4888,21.7.2020,Tu,00:48:42.1000,1536,2020,2087
4888,21.7.2020,Tu,00:48:42.2000,1536,2020,2088
4888,21.7.2020,Tu,00:48:42.3000,1537,2019,2088
4888,21.7.2020,Tu,00:48:42.4000,1537,2019,2088
4888,21.7.2020,Tu,00:48:42.5000,1538,2020,2088
4888,21.7.2020,Tu,01:02:18.0000,1538,2020,2088
4888,21.7.2020,Tu,01:02:18.1000,1537,2019,2088
4888,21.7.2020,Tu,01:02:18.2000,1537,2020,2087
4888,21.7.2020,Tu,01:02:18.3000,1537,2021,2088
4888,21.7.2020,Tu,01:02:18.4000,1538,2020,2089
4888,21.7.2020,Tu,01:02:18.5000,1536,2020,2087
4888,21.7.2020,Tu,01:02:18.6000,1537,2019,2088
4888,21.7.2020,Tu,01:02:18.7000,1537,2020,2088
4888,21.7.2020,Tu,01:02:18.8000,1536,2020,2087
4888,21.7.2020,Tu,01:02:18.9000,1537,2019,2088
4888,21.7.2020,Tu,01:02:19.0000,1538,2019,2088
4888,21.7.2020,Tu,01:02:19.1000,1537,2019,2088
4888,21.7.2020,Tu,01:02:19.2000,1537,2019,2088
4888,21.7.2020,Tu,01:02:19.3000,1537,2020,2089
4888,21.7.2020,Tu,01:02:19.4000,1536,2020,2087
4888,21.7.2020,Tu,01:02:19.5000,1537,2019,2088
4888,21.7.2020,Tu,01:02:19.6000,1537,2020,2088
4888,21.7.2020,Tu,01:02:19.7000,1537,2020,2088
4888,21.7.2020,Tu,01:02:19.8000,1537,2019,2088
4888,21.7.2020,Tu,01:02:19.9000,1537,2020,2088
4888,21.7.2020,Tu,01:02:20.0000,1537,2021,2088
4888,21.7.2020,Tu,01:02:20.1000,1537,2020,2089
4888,21.7.2020,Tu,01:02:20.2000,1537,2020,2088
4888,21.7.2020,Tu,01:02:20.3000,1536,2020,2088
4888,21.7.2020,Tu,01:02:20.4000,1537,2019,2087
4888,21.7.2020,Tu,01:02:20.5000,1537,2019,2089
4888,21.7.2020,Tu,01:02:40.0000,1538,2020,2088
4888,21.7.2020,Tu,01:02:40.1000,1537,2019,2089
4888,21.7.2020,Tu,01:02:40.2000,1537,2020,2088
4888,21.7.2020,Tu,01:02:40.3000,1538,2020,2087
4888,21.7.2020,Tu,01:02:40.4000,1537,2019,2088
4888,21.7.2020,Tu,01:02:40.5000,1537,2020,2088
4888,21.7.2020,Tu,01:02:40.6000,1537,2020,2087
4888,21.7.2020,Tu,01:02:40.7000,1537,2019,2088
4888,21.7.2020,Tu,01:02:40.8000,1537,2019,2088
4888,21.7.2020,Tu,01:02:40.9000,1536,2020,2088
4888,21.7.2020,Tu,01:02:41.0000,1537,2020,2088
4888,21.7.2020,Tu,01:02:41.1000,1536,2019,2088
4888,21.7.2020,Tu,01:02:41.2000,1537,2020,2088
4888,21.7.2020,Tu,01:02:41.3000,1537,2020,2088
4888,21.7.2020,Tu,01:02:41.4000,1538,2019,2088
4888,21.7.2020,Tu,01:02:41.5000,1538,2020,2088
4888,21.7.2020,Tu,01:02:41.6000,1537,2020,2087
4888,21.7.2020,Tu,01:02:41.7000,1538,2020,2088
4888,21.7.2020,Tu,01:02:41.8000,1537,2020,2087
4888,21.7.2020,Tu,01:02:41.9000,1537,2020,2087
4888,21.7.2020,Tu,01:02:42.0000,1537,2020,2087
4888,21.7.2020,Tu,01:02:42.1000,1537,2020,2088
4888,21.7.2020,Tu,01:02:42.2000,1537,2020,2087
4888,21.7.2020,Tu,01:02:42.3000,1536,2020,2088
4888,21.7.2020,Tu,01:02:42.4000,1537,2019,2087
4888,21.7.2020,Tu,01:02:42.5000,1537,2020,2088
4888,21.7.2020,Tu,01:03:12.0000,1538,2020,2088
4888,21.7.2020,Tu,01:03:12.1000,1537,2020,2088
4888,21.7.2020,Tu,01:03:12.2000,1537,2020,2088
4888,21.7.2020,Tu,01:03:12.3000,1537,2020,2087
4888,21.7.2020,Tu,01:03:12.4000,1536,2020,2088
4888,21.7.2020,Tu,01:03:12.5000,1537,2020,2087
4888,21.7.2020,Tu,01:03:12.6000,1537,2021,2087
4888,21.7.2020,Tu,01:03:12.7000,1537,2020,2089
4888,21.7.2020,Tu,01:03:12.8000,1536,2021,2088
4888,21.7.2020,Tu,01:03:12.9000,1537,2019,2088
4888,21.7.2020,Tu,01:03:13.0000,1537,2019,2088
4888,21.7.2020,Tu,01:03:13.1000,1536,2019,2087
4888,21.7.2020,Tu,01:03:13.2000,1537,2020,2088
4888,21.7.2020,Tu,01:03:13.3000,1536,2019,2088
4888,21.7.2020,Tu,01:03:13.4000,1537,2020,2088
4888,21.7.2020,Tu,01:03:13.5000,1537,2019,2088
4888,21.7.2020,Tu,01:03:13.6000,1537,2020,2087
4888,21.7.2020,Tu,01:03:13.7000,1537,2020,2087
4888,21.7.2020,Tu,01:03:13.8000,1537,2020,2088
4888,21.7.2020,Tu,01:03:13.9000,1536,2020,2089
4888,21.7.2020,Tu,01:03:14.0000,1537,2020,2087
4888,21.7.2020,Tu,01:03:14.1000,1537,2020,2088
4888,21.7.2020,Tu,01:03:14.2000,1537,2020,2088
4888,21.7.2020,Tu,01:03:14.3000,1537,2019,2088
4888,21.7.2020,Tu,01:03:14.4000,1537,2020,2088
4888,21.7.2020,Tu,01:03:14.5000,1537,2020,2087
4888,21.7.2020,Tu,01:03:20.0000,1538,2020,2087
4888,21.7.2020,Tu,01:03:20.1000,1537,2019,2088
4888,21.7.2020,Tu,01:03:20.2000,1537,2020,2087
4888,21.7.2020,Tu,01:03:20.3000,1538,2020,2088
4888,21.7.2020,Tu,01:03:20.4000,1538,2019,2087
4888,21.7.2020,Tu,01:03:20.5000,1537,2019,2087
4888,21.7.2020,Tu,01:03:20.6000,1536,2020,2088
4888,21.7.2020,Tu,01:03:20.7000,1537,2019,2089
4888,21.7.2020,Tu,01:03:20.8000,1537,2020,2088
4888,21.7.2020,Tu,01:03:20.9000,1536,2020,2088
4888,21.7.2020,Tu,01:03:21.0000,1537,2020,2088
4888,21.7.2020,Tu,01:03:21.1000,1537,2020,2087
4888,21.7.2020,Tu,01:03:21.2000,1537,2020,2089
4888,21.7.2020,Tu,01:03:21.3000,1536,2020,2088
4888,21.7.2020,Tu,01:03:21.4000,1536,2020,2089
4888,21.7.2020,Tu,01:03:21.5000,1538,2020,2088
4888,21.7.2020,Tu,01:03:21.6000,1537,2020,2088
4888,21.7.2020,Tu,01:03:21.7000,1537,2020,2087
4888,21.7.2020,Tu,01:03:21.8000,1537,2020,2089
4888,21.7.2020,Tu,01:03:21.9000,1537,2020,2088
