"","dog","behaviour","mean.x","mean.y","mean.z","min.x","min.y","min.z","kurt.x","kurt.y","kurt.z","skew.x","skew.y","skew.z","max.x","max.y","max.z","sd.x","sd.y","sd.z","range.x","range.y","range.z"
"467","gs","stand",1765.7,2315.4,1723,1724,2234,1685,2.26614578082147,2.71169310859878,6.25561159690432,0.466385860403392,0.763783575804957,1.75532972042605,1834,2458,1834,32.465528277171,59.2367240289688,34.7320570866985,110,224,149
"468","gs","stand",1728.5,2274.15,1721.25,1702,2245,1709,2.79570177929712,2.73752094885348,1.98547656262565,-0.388219125109025,-0.214163998672648,0.152229314559854,1751,2300,1734,12.1156705833483,13.3269611966435,7.37617073669273,49,55,25
"469","gs","walk",1980.55,2271,1634.6,1726,1976,1135,4.13468058107102,3.03197161136277,2.90610020440432,1.38116249084548,0.435068353059432,-0.26000744825899,2550,2719,2012,215.332173018437,184.864103714337,240.334722725137,824,743,877
"470","gs","walk",2243.75,2223.25,1575.45,1912,1985,1194,2.47924834962929,4.38749139251466,1.67332939655023,0.786018186635035,1.13123217672577,0.0873152342892015,2831,2790,2020,278.255443981359,198.053388602271,272.683829833438,919,805,826
"471","gs","walk",2313.95,2174.1,1611.1,2016,1844,1248,1.95737673814524,3.28195324306878,3.16631352417404,-0.125911783534037,-0.948898721015493,0.341616292575009,2581,2369,1975,169.682202955997,134.117348459827,176.624460367187,565,525,727
"472","gs","walk",1966,2312.7,1631,1707,1954,1271,1.92242068335757,2.97129685159892,4.01265075202623,0.281273031867807,0.314217308993064,0.767328448491555,2290,2754,2152,179.351756700566,210.554181050614,203.108215905761,583,800,881
"473","gs","walk",2016.9,2284.65,1654.15,1750,1872,1095,2.57765244740814,2.05193153747049,2.34471885602339,0.547151000897367,0.166706403093249,-0.214445831999909,2395,2657,2176,182.845894273379,225.84467764606,290.815237963176,645,785,1081
"474","gs","walk",2038.4,2332.55,1592.3,1597,2061,1253,2.17471639097944,2.86331472503103,1.70901025034316,0.159152908844117,0.960731051613721,-0.172444225968957,2532,2887,1908,261.231174088755,253.321404959246,203.525790425737,935,826,655
"475","gs","walk",2160.45,2249.7,1630.25,1782,1359,1108,2.23431262063309,3.46075404630687,2.10939999034935,0.00479784231859985,-0.424454232905038,0.318889792042158,2627,3063,2214,236.219005207144,409.245660363449,310.9882169032,845,1704,1106
"476","gs","walk",2099,2375.75,1692.3,1871,2229,1449,1.72059780686009,1.6948854753423,4.01386325631322,0.136618656206425,-0.062729555777273,-0.013238241004774,2352,2524,1930,147.86088767914,93.3318217296139,100.403973500738,481,295,481
"477","gs","walk",2016.9,2393.65,1695.3,1776,2238,1510,2.04393686197388,3.85168612769798,2.18259451231967,-0.268861886553653,-0.357660355482588,-0.397738271755207,2242,2539,1822,141.216854518149,64.6262737836392,89.046469240563,466,301,312
"478","gs","walk",2014.4,2362.65,1668.1,1493,1930,1154,6.2172071602327,3.1505572135659,3.80293840064659,-1.71561910128127,-0.877035413527662,-0.914277370185972,2224,2657,1986,166.484834144135,185.029236665595,196.328108827517,731,727,832
"479","gs","walk",2112.95,2324.1,1599.2,1851,2140,1282,2.65932367435743,2.45049875731939,2.02218502932065,0.462579256469208,-0.0650849820760477,0.0928387126680447,2458,2493,1924,157.801499225751,98.6460445495062,194.292129482765,607,353,642
"480","gs","walk",2067.5,2373.95,1673.8,1586,2174,1468,3.28800100424223,2.23413727006937,2.26517737159446,-0.783046987090183,0.206915766600593,0.459222588631231,2393,2600,1993,208.904788184273,122.079988877009,151.053354115272,807,426,525
"481","gs","walk",2062.95,2360.6,1667.7,1647,2174,1382,2.21007379206731,2.79722573508238,2.06810552455786,-0.304272916762652,0.505720982217368,-0.300077424232919,2416,2614,1919,219.553488267726,110.409477091321,168.674429472563,769,440,537
"482","gs","walk",2182.95,2348.45,1663,1649,1995,1404,5.23018907625827,2.60161939531632,1.61268442845972,0.947065918189072,-0.00331415972917968,0.215715055900929,3083,2655,1968,304.926820383963,169.371120075972,197.552391452043,1434,660,564
"483","gs","walk",2242.05,2293.85,1668.25,1959,2065,1398,2.59150162367128,2.94865384235968,1.78977870746026,0.371507485540328,-0.0735522955508647,0.00493433110371852,2631,2498,1919,178.764318528467,102.770195863853,165.6104735437,672,433,521
"484","hagrid","forage",2424.55,2110.2,1717.15,2330,1747,1575,3.10333394367635,2.41706613254974,2.85810049613804,0.9450074130001,-0.680556402974059,-0.0584945667842181,2593,2354,1864,75.8443523901001,173.076983175878,73.653723956305,263,607,289
"485","hagrid","forage",2159.65,2072.65,1612.7,1671,1884,1464,1.50081326879927,4.25235428039137,1.96077479944535,-0.0477612778272015,-0.958976676058379,-0.165472314043023,2519,2178,1727,279.583200120239,66.9188628902667,74.909840545327,848,294,263
"486","hagrid","forage",2094.7,2128.15,1674.8,1660,1965,1528,1.18679893358135,2.1491031489312,1.86616011733955,-0.010074233547535,0.24131444213772,-0.204765747016999,2586,2347,1799,343.256862544961,111.271727623961,82.9943561809762,926,382,271
"487","hagrid","forage",2385.4,2137.35,1671.9,2233,1945,1539,4.20531200800544,2.11497052675547,2.01801041222185,0.867024026365171,-0.277171661770765,-0.44185406195539,2667,2276,1765,100.207889173615,95.6266176333765,72.0101601018546,434,331,226
"488","hagrid","forage",2369.75,2146.7,1670.35,2176,1862,1417,3.10355515162256,2.69049666341758,3.4965824515753,-0.667983852458739,-0.336153671970658,-0.614279479980187,2503,2395,1837,80.8500073235032,134.15038693865,98.2517041502134,327,533,420
"489","hagrid","forage",2384.75,2142.3,1693.75,2202,1830,1475,2.73622583815545,3.23950911149849,2.77535596444284,-0.0681798523318118,-0.761947678369646,-0.0749896362145269,2552,2313,1891,89.2140388999518,122.676339244886,102.243195629986,350,483,416
"490","hagrid","forage",2353.6,2132.55,1649.3,2172,1933,1517,4.89735981106933,2.74573222716017,2.37731618878293,0.565057810154876,-0.276106371347483,-0.538882602355311,2628,2302,1746,97.4411563322625,94.4889160862685,63.333785778624,456,369,229
"491","hagrid","forage",2311.8,2166.3,1626.85,2123,1856,1316,1.9230412119646,3.39204167129339,3.75000477828634,-0.128607091193661,0.389121708486157,-1.05854545955959,2466,2553,1775,102.987275657571,158.704657842965,120.97554124263,343,697,459
"492","hagrid","forage",2291.8,2134,1631.45,2040,1953,1239,2.33525700336608,3.27223900176841,4.01093506485372,-0.454113123926939,0.984917115471399,-0.803890842322295,2450,2473,1865,121.081790538462,149.076455128515,144.492023090696,410,520,626
"493","hagrid","forage",2323.15,2146.25,1630.75,2074,1900,1355,3.04181361980313,3.45625330524388,4.3599583289917,0.25833606278259,-0.0583858885235612,-1.20565479773465,2658,2381,1768,138.01307146331,109.242788513042,97.4246672535949,584,481,413
"494","hagrid","forage",2369.4,2117.5,1659.1,2202,1880,1516,2.4136721456804,2.43460443360604,2.47649544130056,0.272622213905754,-0.418391459941019,0.158021322916687,2552,2304,1825,95.3709654592611,117.188332453184,81.3186713848024,350,424,309
"495","hagrid","forage",2291.05,2132.35,1635.5,2158,1909,1496,2.30887845830053,2.75915751287093,2.00673194745062,-0.0202776568680602,0.00266975393000928,0.200293172876004,2429,2356,1786,73.1915115872124,107.130159397957,85.4606711639306,271,447,290
"496","hagrid","forage",2284.45,2131.55,1616,2084,1898,1313,2.04361969752937,2.12514232417145,3.01459909832685,-0.239543413217344,0.308802007365584,-0.741359840862016,2468,2394,1826,116.225042595457,144.664939556349,127.807420919543,384,496,513
"497","hagrid","forage",2073.8,2080.3,1551.35,1700,1835,1278,2.58318008021153,2.55294352639311,2.59540764706522,-0.729548595125561,-0.0326832332675521,0.577218111823868,2298,2297,1931,165.461269120442,118.415903981642,184.873292312671,598,462,653
"498","hagrid","forage",2347.65,2174.95,1648.45,2213,2052,1553,2.67170857458705,2.19887548296045,2.5756779035283,0.423520033081084,0.328753047272475,0.342982603892685,2562,2374,1785,94.0482938651594,96.2985899224523,60.2979226315817,349,322,232
"499","hagrid","forage",2348.35,2147.4,1679.75,2199,1699,1470,2.83416464405765,2.62990565211754,3.39053585043597,0.152107290951515,0.213412824836575,-0.475992299455408,2544,2626,1893,86.8169732374106,260.776855608493,101.634471462559,345,927,423
"500","hagrid","forage",2390.05,2143.75,1690.2,2192,1855,1512,4.23637379637706,2.55700408377472,2.91898614608021,1.07561365224608,-0.606213862513978,-0.282664575274357,2822,2310,1850,152.903641827821,129.50020321057,88.697356514338,630,455,338
"501","hagrid","forage",2434.9,2163.5,1741.6,2293,1857,1598,2.39928911208531,2.21092473920253,3.5536144721499,0.627406642784519,0.242599244121696,1.04536665617782,2615,2533,2010,97.0728971877375,199.660369522584,115.289292879398,322,676,412
"502","hagrid","forage",2365.15,2201,1661,2207,1950,1540,2.6258373727369,2.03520205630165,1.88220998552152,0.14068075303264,-0.269740740356332,-0.00450848518092707,2589,2439,1804,98.583800847166,135.577517154928,78.502430401532,382,489,264
"503","hagrid","forage",2353.1,2173.15,1680.05,2149,1684,1462,2.60368089454937,5.51701112604857,2.47217929706509,-0.482827538044667,-1.40978017091994,-0.222299470836925,2507,2366,1832,97.4295426935469,157.878125880626,100.246787584703,358,682,370
"504","hagrid","forage",2389.2,2170.9,1661.85,2212,1972,1574,5.4623870690137,2.5013835460143,3.06160988818317,1.28293924564619,-0.5501748648655,0.472307622099314,2740,2296,1799,114.615880226084,87.9520802542648,56.8398257340193,528,324,225
"505","hagrid","forage",2313.15,2170.1,1657.35,2091,1907,1445,2.37742506597301,2.54511463116956,2.98909284427951,-0.585002715294439,-0.276262487966876,-0.641161359913213,2439,2391,1789,99.8748032077634,129.617209708555,92.9687412096413,348,484,344
"506","hagrid","forage",2230,2178,1644.15,1914,1904,1520,1.47078781874041,10.1859827648238,1.58547582271198,-0.203024106568495,2.57131674212005,0.138265465942082,2479,3109,1780,190.58469591179,254.117047212914,86.5899441104603,565,1205,260
"507","hagrid","forage",2410.65,2133.3,1774.8,2203,1759,1577,2.22985173745328,2.42863583462493,3.03004575482042,0.0423457041633173,-0.296585247858999,0.32251211052084,2598,2417,2002,103.133676668477,167.533845755669,100.15650910345,395,658,425
"508","hagrid","forage",2332.5,2146.25,1673.85,2177,1824,1519,2.68014356136396,2.56078226164034,2.34997685285107,-0.165386245541586,-0.551331769871798,0.14408147786117,2496,2389,1835,79.9858540124769,150.908084607817,81.6096453277817,319,565,316
"509","hagrid","forage",2281.55,2165.95,1655.15,2099,1946,1478,1.92337728965472,2.83564922813421,3.0913966607296,-0.23007895643925,-0.037404346866861,0.168237955476753,2434,2381,1883,95.7603780276582,104.516165961866,100.291824193201,335,435,405
"510","hagrid","forage",2382.7,2124.75,1685.8,2215,1725,1489,2.0473394218087,4.53632406116527,3.79175495050281,-0.0150607560380859,-1.09363822671474,-0.709104923726011,2549,2300,1812,96.86947267763,139.256626035305,74.2581556747171,334,575,323
"511","hagrid","forage",2329.85,2160.1,1672.3,2071,2029,1536,2.47656201035228,3.09397578929598,3.85261045170042,-0.438528677046506,0.542681157550971,0.834677640454112,2522,2394,1924,122.976794986953,93.5835680583206,91.8695299123479,451,365,388
"512","hagrid","forage",2339.5,2142.45,1654.85,2154,1942,1452,2.70480221633632,2.24793144548656,2.98169869332009,-0.213464678680042,-0.415247829477942,-0.250465918382763,2532,2280,1818,96.1854021094021,100.762082989689,86.5911597529934,378,338,366
"513","hagrid","forage",2394.25,2095.25,1671.1,2152,1842,1562,3.52452046603534,2.01937956632551,2.05414128382941,0.305820025019928,0.151851220780283,0.334108111083457,2678,2353,1790,119.360081046254,141.956952333408,66.9390138779125,526,511,228
"514","hagrid","forage",2361.55,2182.35,1677.05,2176,2040,1557,2.66031007645944,4.34890983843281,2.93200351723615,0.168243559372816,1.05816454487489,0.278418912180582,2550,2492,1815,93.645735002778,108.262485605466,67.3423890905353,374,452,258
"515","hagrid","forage",2341.55,2163.25,1646.55,2207,1944,1508,2.36245782175127,2.47699543652504,2.78640573078093,0.00716289273309023,0.190651987044218,-0.399381808906663,2465,2385,1750,71.7110246240533,111.546957305928,63.1251680560556,258,441,242
"516","hagrid","forage",2339.55,2148.35,1644.75,2165,1915,1462,2.0265792543253,2.50132064266865,2.74212142791443,-0.167322641806287,0.695338885532347,0.118218131889461,2516,2472,1833,102.074521280958,165.005031821202,98.1496574785562,351,557,371
"517","hagrid","forage",2325.65,2166.4,1641.1,2161,2049,1463,2.66235745176841,2.81397577258466,3.932641740439,-0.219847749129622,0.871010993793845,-0.801560903613978,2475,2342,1778,83.3377876002553,82.4955501192257,69.1610629731712,314,293,315
"518","hagrid","forage",2428.75,2129.5,1711.8,2256,1764,1452,2.7097655251984,1.50972944497061,2.51836980083549,-0.179777693937533,-0.0175631607199484,-0.0114730278567934,2588,2455,1953,88.6648776366143,220.024280956731,132.815899492097,332,691,501
"519","hagrid","forage",2492.6,2052.05,1758.55,2284,1737,1564,2.79506292065786,2.89506451527405,3.07150516041418,0.204189935899431,-0.0595770363159568,0.442527932817394,2710,2333,2005,105.476562624869,140.498539044661,106.14809664357,426,596,441
"520","hagrid","forage",2343.45,2178.6,1646.95,2137,1903,1535,2.52283400515395,2.83110893390602,2.63210122318456,-0.196407191474576,0.0923802949988007,0.0285415338920503,2541,2504,1756,110.716078326501,152.672128914771,56.4245887049814,404,601,221
"521","hagrid","forage",2305.1,2176.25,1637.75,2161,1961,1466,2.14498728792636,4.54868591601971,3.77174943914182,0.192681998750715,1.27202125604064,0.36534277906626,2484,2607,1841,93.9747446475858,151.029754823694,85.3456594030849,323,646,375
"522","hagrid","forage",2388.8,2149.3,1706.2,2291,1875,1532,1.82982907646341,2.38875286304457,4.46949065994291,0.312556528193237,0.5942329554138,1.22576409582391,2525,2503,2031,72.5458838471067,176.140524044089,114.891069690977,234,628,499
"523","hagrid","forage",2359.85,2135.6,1681.75,2201,1890,1479,2.71100263157983,2.92649122226088,4.24405369840148,0.0436420304251816,-0.412908690778548,-1.27486671380703,2557,2316,1760,92.5335074446008,111.215485479884,73.3361941228276,356,426,281
"524","hagrid","forage",2400.35,2120.65,1710.3,2170,1605,1466,5.45051233947185,5.3700322493879,4.86377917689536,-1.28330660414698,0.471908575698268,-1.36543359974253,2506,2727,1801,75.9322932479636,216.856798492995,82.2122413730397,336,1122,335
"525","hagrid","forage",2364.9,2204.45,1664.1,2200,1867,1504,2.5025716378452,3.70396951916305,3.44980617401468,-0.204672996075349,-1.25431472874668,0.370502356841068,2491,2370,1905,77.2071035728272,143.932906518792,94.5849103354118,291,503,401
"526","hagrid","forage",2347,2159.95,1634.25,2190,1876,1472,3.16050421342621,1.9809185917663,2.67887664315497,0.58590448104925,-0.0641811594960875,-0.806404396672305,2590,2431,1745,96.0438496345892,156.272863590378,79.9452937951947,400,555,273
"527","hagrid","forage",2365.8,2154.65,1653.1,2144,2030,1439,5.74539472770563,2.70728399678823,2.7132354559564,0.605969277604018,0.248216595473724,-0.218041850370957,2676,2313,1821,105.44671889782,71.3540283965878,94.8460802952258,532,283,382
"528","hagrid","forage",2131.45,2118.8,1590.45,1836,1653,1470,1.95575291898704,8.35206744324565,2.67246946681264,-0.076304588503943,-2.08851295509355,0.291540320434577,2358,2285,1742,158.897012326588,134.223144917629,70.2637699559385,522,632,272
"529","hagrid","forage",2365.05,2156.3,1685.95,2104,1961,1547,2.15839719425309,1.89098356495907,5.4107419941015,-0.362533157714136,-0.0778494536441834,1.22420353496032,2566,2347,1963,129.314986716442,122.93091769899,91.0242738012923,462,386,416
"530","hagrid","forage",2338.6,2205.2,1679.05,2200,2035,1568,1.71765981610791,4.09937801840373,2.70220131030896,-0.373297569482837,0.912938365705862,-0.0275328851775394,2435,2522,1821,79.9561722050538,115.080566743935,64.3955498625896,235,487,253
"531","hagrid","forage",2211.05,2154,1617.95,1862,2020,1413,1.85026545563795,2.09266232510994,2.66066148098015,-0.275851651421333,-0.00734119856622099,-0.307168308080904,2483,2309,1790,198.892585398038,83.3300350224462,92.6120800350637,621,289,377
"532","hagrid","forage",2472.2,2152.5,1762.7,2267,1890,1604,3.39241213918121,5.60663790599461,2.50431018436266,0.212317290290896,0.368881651908895,-0.494350113024251,2673,2467,1872,91.1052601173644,111.601028103169,76.90671040464,406,577,268
"533","hagrid","forage",2378.05,2166.7,1661.45,2241,1975,1516,1.98056054492823,2.80306728166306,2.08522457997126,0.401388403338781,0.298535113472596,-0.130854827241988,2576,2430,1789,99.6712886917476,114.479646547691,82.8158864749486,335,455,273
"534","hagrid","forage",2197.1,2162.5,1594.4,1966,2046,1337,1.57005788538177,7.03118347677991,3.07206379260069,0.0485333903207006,1.79224450195616,0.101782541773812,2430,2504,1804,156.693767719413,102.9325277216,113.156807828317,464,458,467
"535","hagrid","lie",1693.75,2054.35,1736.55,1539,1950,1518,2.20479072424398,1.66112827178403,1.97547212907365,0.761469460595129,-0.176040885617878,-0.486851419179719,1969,2152,1902,135.198830188025,68.9662579588171,116.697754003553,430,202,384
"536","hagrid","lie",1886.9,2009.6,1566,1776,1974,1452,3.80929933212787,2.98304177730442,4.77284523646858,-0.0511744629653422,0.933640533289408,-0.57398538580953,2026,2064,1647,57.6522241320178,25.3613879746358,41.8744992114596,250,90,195
"537","hagrid","lie",1727.35,1999.05,1655.45,1686,1966,1627,2.1318518944192,2.38913021249303,2.07081555747618,-0.159928178304134,-0.728033331405494,0.21504529764897,1774,2018,1686,24.1296389049694,14.9999122804453,17.2610757730248,88,52,59
"538","hagrid","lie",1709.9,2007.95,1668.7,1657,1924,1639,1.7914967612376,9.58687966876626,7.20615003457968,-0.347250368126289,2.01502061655006,2.07535957035156,1745,2168,1777,28.4714076334764,45.0104958519911,32.828261252191,88,244,138
"539","hagrid","lie",1672.3,2008.75,1699.2,1623,1926,1663,2.89319535397145,3.28853351659918,2.08648897247362,-0.657145404777983,-0.550073441639277,-0.211608507487281,1711,2079,1731,23.1632649275801,36.9122358831694,21.5225707719031,88,153,68
"540","hagrid","lie",1679.9,2013.1,1684.55,1640,1985,1667,1.8447885966444,2.47713369814447,2.20577122504584,0.109772650839843,0.149080103324746,0.545529965188407,1721,2046,1715,26.6120273560659,17.2043446165267,14.669965737412,81,61,48
"541","hagrid","lie",1683.8,1999.1,1693.7,1634,1951,1668,3.08648284966728,2.95383354061786,1.96444520882018,-0.388645882307761,-0.0265574054565962,0.33986483379212,1718,2042,1732,20.2967459149698,21.759208576939,19.9712951903212,84,91,64
"542","hagrid","lie",1683.25,1997,1688.6,1631,1953,1671,1.9415503213893,2.2909976028794,2.8916099245665,-0.404576164298378,-0.639310703247278,0.570626128554744,1720,2025,1718,28.3323787248887,21.2800870595766,12.8037823359062,89,72,47
"543","hagrid","lie",1660.8,2040.6,1719.7,1619,1947,1680,1.84551005403474,3.08441451347498,2.71579929432251,-0.442325093879515,-0.357280138945284,-0.460476652728552,1695,2115,1744,23.0596480550127,39.7206031649756,17.1252353038002,76,168,64
"544","hagrid","lie",1683.7,2016.45,1697.65,1639,1940,1668,2.42968646737048,4.2860820878784,2.43845574044729,-0.452348446463194,0.810622537237094,0.474908912242997,1718,2138,1734,22.7598446021889,44.167712665535,18.7680439493361,79,198,66
"545","hagrid","lie",1685.25,1997.9,1675.7,1653,1942,1665,1.67278619786375,2.59416266724493,2.09018149451047,0.0661283834068775,-0.717400701529715,-0.105956150772559,1720,2043,1687,22.4941512866181,27.6955250042883,6.00964137646201,67,101,22
"546","hagrid","lie",1690.25,2012.45,1683,1632,1972,1654,2.88944808060684,2.44391382996299,3.98663173999142,-0.755609123474725,0.112527250033006,1.23195263027004,1722,2059,1744,23.570443132739,23.2502971118537,22.5878402313233,90,87,90
"547","hagrid","lie",1708.3,2005,1672.45,1668,1955,1650,3.04165299293404,3.60660571646792,2.00941519496546,-0.512447452645102,-1.20881903622474,0.62726020711189,1738,2034,1704,16.8463645929916,22.2190056151556,17.2305573114499,70,79,54
"548","hagrid","lie",1699.45,1996.2,1663.45,1659,1956,1651,1.51567809622812,2.06916875246807,2.84255853764217,-0.194566990281472,-0.548921610060022,0.799541258631368,1739,2025,1687,28.6162909068097,21.6760843230263,9.5723010487772,80,69,36
"549","hagrid","lie",1703.45,2000.25,1672.2,1669,1952,1640,1.983306301227,3.32955062324105,2.17499193763623,-0.410482210865574,-0.614463694046174,0.246628606844901,1735,2033,1703,20.7097104099299,20.0338529284283,17.5066904504054,66,81,63
"550","hagrid","lie",1702.6,1998.05,1676.05,1665,1923,1626,2.22259079173978,3.17097122336233,2.91408612418781,-0.443838563691125,-0.734510754674046,-0.111979235132037,1739,2036,1712,21.8521346662903,29.4805466635025,21.5467056952052,74,113,86
"551","hagrid","lie",1712.15,2007.15,1661.6,1652,1966,1630,3.58149685077524,2.11243531185519,2.00878595673431,-0.52830941320686,-0.186149857606139,0.243464204276919,1760,2048,1693,24.4632377252072,23.6471317944748,19.9562679772283,108,82,63
"552","hagrid","lie",1716.1,2009.7,1664.15,1680,1963,1620,1.88258638770761,2.87676793192076,2.33252933362582,-0.0478277056766814,0.0104817379683566,-0.113529559611138,1750,2057,1702,22.566626499744,22.5834126366187,22.4153964943741,70,94,82
"553","hagrid","lie",1719.95,2012.65,1659.5,1670,1963,1624,2.83641580872547,5.31827398190407,2.14852978716802,-0.636771409220198,-0.613415854274569,0.360788479472246,1756,2048,1694,23.9900747020622,17.1901899808858,19.4435755862688,86,85,70
"554","hagrid","lie",1668.1,2013.2,1705.95,1632,1982,1670,3.08767314809884,1.66673124791173,3.27669638284999,0.340965569162568,-0.199307311817538,0.255240408600686,1726,2047,1748,23.6262565803387,20.9525780350722,18.8525441533134,94,65,78
"555","hagrid","lie",1677.8,2005.25,1692.1,1639,1968,1665,2.50685943974986,1.91025060410742,2.17627479321761,-0.00533474540546167,-0.251482978144461,0.451910689622219,1716,2035,1732,20.6845988981887,22.0689708342779,19.1446020975544,77,67,67
"556","hagrid","lie",1689.8,2012.25,1684.35,1641,1960,1666,3.26884072641748,3.41945265153217,2.43001534263267,-0.614963834473195,-0.627340414693532,0.680092093975434,1718,2043,1706,19.367906171646,20.7386620895167,11.7126786904304,77,83,40
"557","hagrid","lie",1713.4,2034.85,1666.8,1639,1885,1598,3.91621484064156,4.26946980126953,1.99315060514937,0.975518307219398,0.698016092818525,-0.358003672175133,1853,2228,1717,51.785387087377,72.2665206025584,35.929170087241,214,343,119
"558","hagrid","lie",1749.1,2027.05,1648.35,1539,1797,1542,2.48218193354568,4.17013958514967,3.11891250232209,0.0347356395868136,-0.524131665734338,0.940345225826638,1979,2207,1876,111.712930976537,87.3037498441052,91.3825245299871,440,410,334
"559","hagrid","lie",1832.55,2010,1584.75,1784,1920,1486,2.21979565840707,2.46383000618587,3.79986729981588,0.440612887623193,-0.67802961812731,-0.695900933724516,1912,2064,1652,35.679088671392,39.8444343336484,38.7676954502884,128,144,166
"560","hagrid","lie",1684.5,2027.45,1691.65,1636,2003,1648,4.92727814579315,2.35370804679403,2.44013940754004,0.91435854963805,0.354375339376439,-0.16478019278702,1761,2055,1726,26.7394839142419,14.1736412139985,21.8638731099598,125,52,78
"561","hagrid","lie",1672.95,2028.15,1698.2,1622,1991,1643,3.39610296446459,2.05734218345057,2.58641172553922,0.41218955959869,-0.378466606276117,-0.725802379928318,1744,2056,1734,28.2050294133959,20.1866944193186,24.4273358523214,122,65,91
"562","hagrid","lie",1695.9,2040,1680.4,1620,2018,1627,3.33775528364174,2.14501113490627,2.60125323000045,-0.349617833917995,0.529465388914771,-0.530342757668915,1764,2072,1721,32.2276442302502,16.2836695722077,24.0359380051928,144,54,94
"563","hagrid","lie",1707.5,2048.8,1668.45,1664,2022,1628,2.67425200647559,2.19815290243736,2.53841869369492,0.584338240868288,0.165424277209491,-0.852504749823108,1772,2083,1695,30.5088425490744,16.1948659830987,21.7702718596279,108,61,67
"564","hagrid","lie",1707.1,2056.05,1667.55,1653,2033,1620,1.76477549340486,3.30301414363768,4.10553913802065,0.120623880828005,0.679169130493746,-1.10922190433368,1754,2098,1692,32.5477786451985,16.3947199459235,17.0740646657592,101,65,72
"565","hagrid","lie",1695.95,2051.95,1676.75,1651,2027,1651,3.1376658664041,2.28905958930069,2.25182803631106,0.798238933591236,0.00268961089277298,0.00994554019901392,1769,2072,1702,30.351406799963,12.3947144932193,13.927915928281,118,45,51
"566","hagrid","lie",1705.65,2069.7,1665.15,1653,2026,1622,3.45398969022467,2.60778001557919,1.90904176919549,1.03249553561865,0.493304933915943,-0.446846137515837,1815,2116,1698,41.4719626279071,24.041849477854,25.0458001521844,162,90,76
"567","hagrid","lie",1728.8,2069.45,1651.4,1672,2042,1616,2.35020763785518,2.29090593344269,2.61498949151265,0.371621323598537,0.552201687159114,-0.485241780312121,1783,2106,1678,31.657043782587,18.5145035608645,17.9425985326893,111,64,62
"568","hagrid","lie",1710.4,2070.65,1660.55,1671,2008,1627,2.46415252556815,3.99851481175684,2.01138699438325,-0.433522363904285,0.710011530724021,0.119745678560689,1739,2156,1697,17.7775730982369,32.7129058710215,20.0038812023541,68,148,70
"569","hagrid","lie",1729.1,2080.65,1646.9,1663,1949,1556,1.87614620356637,2.71874920355038,3.61262226294701,-0.482472303041929,-0.683148972832422,-0.123437910358656,1775,2160,1728,36.1239095628541,56.4439871395574,37.2373609783451,112,211,172
"570","hagrid","lie",1742.1,2057.4,1643.15,1693,2040,1618,1.89594569693989,2.43407427827342,2.31559144465284,0.0806607985758341,0.490834764008776,-0.515166539092501,1797,2086,1660,30.2131027692849,12.5043150446893,12.7249237408531,104,46,42
"571","hagrid","lie",1717.45,2062.3,1653.7,1688,2043,1626,1.96489320017653,2.11340125751027,1.92721381975857,-0.21759615266286,0.245517678680085,0.252243524578157,1746,2087,1682,17.5843081961402,12.9943307476356,16.1769816975264,58,44,56
"572","hagrid","lie",1710.25,2057.15,1669.35,1431,1933,1610,7.46511161204913,5.24345242859794,9.3032379681591,-0.884424511871947,-0.761860034701023,2.06396643763167,1927,2138,1803,88.7420122424667,42.8366235339513,37.6818747438411,496,205,193
"573","hagrid","lie",1718.55,2068.85,1660.8,1670,1979,1616,2.23153581629325,2.13569019757201,3.24398234954997,-0.0499533780320465,0.408580224609773,0.495709109954636,1765,2176,1730,26.3008404908724,58.1298682171856,27.7632851082144,95,197,114
"574","hagrid","lie",1758.15,2074.55,1631.15,1698,2039,1590,3.11633312884283,1.89329017021645,1.81472946053425,0.144959417769533,-0.0658349352528021,0.149041919975085,1818,2115,1671,29.2399780401674,23.5561479292171,25.1862013182239,120,76,81
"575","hagrid","lie",1733.6,2075.15,1647.2,1674,2045,1600,1.90542288387422,2.0185414752949,1.75911964962889,0.190275849448231,0.307775504318435,0.143152182941237,1803,2108,1694,38.6691771719789,18.5650350475239,28.9965515191031,129,63,94
"576","hagrid","lie",1682,2072.05,1678,1605,2015,1600,2.03973611962593,3.69911438345575,2.99821776212644,-0.21349144233918,1.02717997850345,-0.550943966671369,1760,2190,1724,47.8583436051811,47.3002447974081,31.3099950410996,155,175,124
"577","hagrid","lie",1670.9,2039.25,1709.25,1579,1997,1632,2.65996611246042,2.44653839670067,2.25557869084337,-0.394396426501538,0.433384938372088,-0.378093694702833,1735,2112,1774,40.3626977346789,31.9191000400766,41.769889683964,156,115,142
"578","hagrid","lie",1874.55,2078.6,1609.1,1609,1965,1460,1.50474078519632,3.10588037252716,1.91370841002897,0.0462426670043378,0.778011371195522,0.0547576883237834,2143,2265,1752,176.895590674273,78.7243024070311,87.9035955195415,534,300,292
"579","hagrid","lie",1942,2080.45,1570.2,1783,1952,1481,2.05250846426348,2.82648420364794,2.35962587033981,0.0739454825660682,-0.388262671037252,0.417064552882975,2117,2212,1667,94.504803553771,65.6341334496328,50.352023949286,334,260,186
