"","behaviour","burst","mean.x","mean.y","mean.z","min.x","min.y","min.z","kurt.x","kurt.y","kurt.z","skew.x","skew.y","skew.z","max.x","max.y","max.z","sd.x","sd.y","sd.z","range.x","range.y","range.z"
"701","lie",701,773.746495676964,987.061284593597,354.629520675993,161.401757070161,123.433774131486,67.5466267957424,0.404030203160616,-0.211191661316533,0.00922167709763544,1.44229816316845,1.22330648957675,1.31468083533846,3127.96741250393,3597.45001034039,1441.61782056967,1000.65447581337,1196.89510508221,484.449714499007,2966.56565543376,3474.01623620891,1374.07119377393
"702","lie",702,627.310663129292,830.676206390908,425.87415867336,240.314205253648,302.922225935453,205.387378992988,-0.28066080206365,-1.20550130872592,-0.347791766951631,1.1870909552464,-0.532080453522238,1.11577026021535,1906.03119055195,1157.23172896168,1064.11931930843,586.752901970468,282.644418504777,295.471100269566,1665.7169852983,854.309503026232,858.731940315444
"703","lie",703,914.553271501812,1428.52791396873,801.963342773404,525.132395572798,1081.91297247869,390.387202592272,-1.88125256106588,-1.24881960547927,-0.549998096309136,-0.0808588974880968,-0.286924351780828,1.03163068846827,1287.25618193209,1695.76772220842,1747.51430869219,298.337206703691,189.501408231314,449.338936644537,762.123786359293,613.85474972973,1357.12710609992
"704","lie",704,450.005083864365,2434.15700267189,755.452875811066,352.057434310947,1598.09819918787,307.799023003617,-1.64072820731125,-1.54218143424258,-0.613068142351377,0.407845417468168,0.278334453460787,1.00738722070675,598.386057346111,3500.28376322208,1798.5756085105,91.8235359984568,666.471542903777,493.172869189207,246.328623035163,1902.18556403422,1490.77658550688
"705","lie",705,790.635643722878,2794.8720526628,1765.31785048204,607.127730848171,837.920648464341,526.579536465028,0.187580209935634,-1.33250450113247,-1.4560061848352,1.2862876219296,0.153069437511402,-0.285061065840691,1262.14078930841,5324.052815753,2796.34938897128,204.161662629856,1463.96246297795,822.091246831919,655.013058460243,4486.13216728866,2269.76985250625
"706","lie",706,920.957266535364,3270.01549360049,796.681561500061,57.7721996160942,909.521725304098,608.132853462285,-1.12063349570897,-1.87773100872802,-1.67129733956681,-0.651716429081694,0.387413690391497,0.399935534514841,1421.43957270843,6625.6068867773,1072.46424697743,472.55333060102,2373.19130373937,175.402852453357,1363.66737309234,5716.08516147321,464.331393515142
"707","lie",707,805.421839915235,353.378768926149,272.616523057344,44.1101995379208,227.178378621705,93.6239882696192,-1.67800855182072,-1.7095418016398,-1.37146954728236,0.494756355128851,-0.202064642353194,0.681764755184863,2163.1774100054,459.614189165642,658.734965160523,846.500801983184,89.7670936213096,215.339898693469,2119.06721046748,232.435810543938,565.110976890904
"708","lie",708,662.052524682804,109.070406838518,362.587840877033,45.7204363310975,31.0163962714555,15.2737480129303,-1.36692248459271,-1.52824908623725,-1.27019134319114,0.692590604345714,-0.533101536261116,0.746677288789506,2089.30552230324,155.605760469878,1189.40432002243,786.803847708085,46.5018807413825,446.645199581032,2043.58508597215,124.589364198422,1174.1305720095
"709","lie",709,585.284565792286,228.483209155657,203.090792442763,238.45321266983,55.4355998548286,125.759172996542,-1.0482415164039,-1.9840306302221,-1.57827614103974,0.803629746052217,-0.117061340649456,0.494919360921565,1212.63729324118,399.367151129332,330.775548632992,339.269186874382,146.772605152277,79.8895451943938,974.184080571351,343.931551274503,205.016375636449
"710","lie",710,496.016446817911,193.285705421688,753.312766676747,204.479295449625,162.191643157172,121.479299948296,-0.636378713770982,-0.639119477659256,0.801232506996789,0.385003644654637,-0.76734503756463,1.41773732129497,883.071605186019,208.908210688408,2409.53126606967,190.942031791106,14.7648662100745,676.517009949406,678.592309736394,46.7165675312353,2288.05196612137
"711","lie",711,436.89916759123,413.258201898749,683.741929608459,249.405809572712,276.830407658023,180.509267214946,-1.11538948266019,-0.850682686246205,0.259341391242312,0.410706592787254,0.504446874585267,1.34414689299199,691.34287664049,605.725138877939,2521.47280754196,136.390394947014,96.25577156042,786.997087700361,441.937067067778,328.894731219915,2340.96354032701
"712","lie",712,699.126091310747,1241.24585436039,1960.21898490193,356.807233520689,450.7496199508,693.777101676576,-1.82862784157131,-1.09018661563145,0.433570283657228,0.0265098048927105,-0.349263746181788,1.40142526872514,1074.06675847192,1791.55216810225,5988.79175346524,262.014847048299,419.861067899179,1702.54153095506,717.259524951226,1340.80254815145,5295.01465178867
"713","lie",713,405.484399807184,829.865260010226,373.439605458178,55.9419537187287,188.508731338937,17.7965828383755,-0.160304115553318,-0.144825796877524,0.223184370653344,1.19451527964609,1.23574098810799,1.38064787895238,1329.28383427289,3176.64315998242,1787.10858043111,417.768229463316,1059.16840197903,612.356612614169,1273.34188055416,2988.13442864348,1769.31199759273
"714","lie",714,688.0259214544,701.889971188271,398.586830636691,224.844089228321,126.257418185302,10.7890005942195,0.123264828627812,-0.264538776048458,-0.161766580692015,1.27320967809988,1.16895495833035,1.20407384252257,2040.91973623952,2796.56558662555,1797.49213133231,587.70381358344,947.430730043818,625.621623146161,1816.0756470112,2670.30816844025,1786.70313073809
"715","lie",715,826.037209034712,537.113344660044,540.980679698087,108.104984765614,161.362495757044,99.9272571060856,0.246417038439446,0.351933141577842,0.404514388667862,1.38058724528997,1.38431761861477,1.40761078165431,3925.42075259253,1913.39335242718,2087.18345489005,1336.71420885503,584.774492389502,655.750504966596,3817.31576782691,1752.03085667014,1987.25619778396
"716","lie",716,2103.09631590208,12407.1716556347,5177.21937179635,952.717026195529,4476.21594726686,1219.20919156007,-1.36911646715749,-1.60162906548966,-1.13272162225439,-0.568688575309105,0.352716451025975,-0.469896216765297,2848.42271833228,22474.5760890508,8176.62581065098,681.017155709778,6412.10000799592,2201.89329023713,1895.70569213675,17998.360141784,6957.41661909091
"717","lie",717,1575.03781766276,1892.42917640671,2794.80028262128,827.303956744902,905.636295382544,1660.9056355235,-1.57131142068762,-1.38961877207418,-1.75810021509903,0.109751826465914,-0.725238524067053,0.0504714777747391,2437.60300886529,2426.27697049154,4025.63754888099,540.891951805512,564.707162793622,927.418812620465,1610.29905212039,1520.640675109,2364.73191335748
"718","lie",718,9301.93188875543,10890.562348079,6770.27661137284,5291.62915589799,2450.34477948514,926.212379818018,-0.607298184177429,-1.52618050877186,-1.15182798421052,0.924486837318558,0.500229702248213,0.77849047774123,16855.1929186254,25125.6268563348,20711.3845315656,3634.32443933586,8619.25353532757,7421.83769972789,11563.5637627274,22675.2820768497,19785.1721517476
"719","lie",719,260.496540747374,324.188515628182,327.74401552763,120.85279287972,122.242564195504,43.0794034647311,-0.0255907708928342,-0.31221445555989,-0.0450199100056801,1.30171970297408,1.13421924281244,1.24695985390037,731.148417229116,967.669504932715,1394.82583079883,210.733090164121,292.068653092273,471.272631066216,610.295624349396,845.426940737211,1351.7464273341
"720","lie",720,103059.349628568,98759.4749016734,34282.5662348161,34340.8801100473,54918.8260173764,9750.74282327494,-1.91993191687425,-1.6728060600214,-1.85879361011333,0.283569438971278,0.244867803652737,0.0114501156358068,207145.395405511,162928.446895976,57121.6650111246,72999.9224290267,40670.0350788115,19145.2899231585,172804.515295463,108009.6208786,47370.9221878497
"721","lie",721,668.501584414069,88.9816946092937,445.60655533049,256.521668525541,28.5047262272436,127.886153808511,-1.67068699322944,-1.18204235033505,-1.69350180574939,0.525811507314368,0.511045272495922,0.567942941908433,1357.79325572166,173.979977197305,1064.47600579127,440.790495596539,46.1221203453062,404.292923572692,1101.27158719612,145.475250970061,936.589851982757
"722","lie",722,585.600892836138,343.763648383555,621.36827226077,172.351628748053,94.425396240413,61.7131588835425,-0.0824543903371024,0.213241050720919,0.341673576351649,1.23683472823003,1.32272028765217,1.36560184018137,2171.4314789179,1195.76075431414,2643.59393163141,703.841469955734,367.497759237396,859.042537035101,1999.07985016985,1101.33535807372,2581.88077274787
"723","lie",723,527.686924000849,390.887925646164,491.74844298301,74.9023212720156,27.3287668373584,80.0289887497183,0.404001343389587,0.467394751664436,0.428914188258402,1.43333833272151,1.37933287643524,1.42271983136822,2436.77679982131,1605.26241036556,2017.67933661636,810.314457444987,509.576186741187,645.558309192793,2361.8744785493,1577.9336435282,1937.65034786664
"724","lie",724,492.752618872273,645.663269070432,319.963813507029,102.068976581363,208.658908959742,64.4910573901427,-0.239565843703809,0.299503294579719,-0.145965149454566,1.15241118435982,1.34238569665238,1.17292187905976,1736.41530951799,2257.04968574531,1145.63285817985,557.068064355123,685.370794874722,365.137323496202,1634.34633293663,2048.39077678557,1081.14180078971
"725","lie",725,354.391223675404,476.557870238589,571.714622970532,63.9140926504629,45.3686028460338,27.9845605048431,-1.79950065817683,-1.00848216008807,0.0381478629890815,0.429024827517908,0.543890462292943,1.29533130412272,851.312042907499,1266.74228879492,2749.75099908492,341.469553221515,398.340279497724,958.467853855172,787.397950257036,1221.37368594888,2721.76643858008
"726","lie",726,214.533469859059,815.833286186294,102.859322887199,112.308770975447,103.380347473754,3.42562445311376,-1.20149974073027,0.408825353794628,-1.85416492876962,0.757830809058137,1.44752993836617,0.353638974384554,439.8082037993,3886.33650995361,241.634200920502,121.601432186197,1304.48340916103,100.72067662748,327.499432823853,3782.95616247986,238.208576467388
"727","lie",727,55817.3025295281,14440.8849320855,6709.14502820149,24350.6515368633,7618.18623509992,3681.36472292642,-1.6612123674457,-1.0987844257827,-1.03796375606876,-0.285543667695532,-0.393894091761236,-0.349630817506262,82694.5310684626,19609.2095763872,8800.24236026169,22085.236683303,3615.87372835965,1580.30670518299,58343.8795315993,11991.0233412873,5118.87763733527
"728","lie",728,987.542385248875,1853.08914090777,1169.66868977967,188.147011491801,208.010262303588,393.701116845803,-0.0192267378875028,-0.397070374175863,-0.648905581496064,1.24193571813822,1.0973196664685,0.999432399896526,3849.70662937781,6809.849105814,3397.87199051163,1256.49737997138,2266.50593056122,1056.68344637011,3661.55961788601,6601.83884351041,3004.17087366583
"729","lie",729,2124.22859092183,2063.9241647786,1238.8213109068,346.064389437417,506.011482933602,91.6842480101179,0.134834950970939,-1.53548677859998,-0.0354223521870054,1.34190296965089,-0.00405380106226149,1.23681049376335,9408.79630909417,3923.53825674307,5355.76848377857,3179.68391625883,1164.77328517936,1811.353939645,9062.73191965675,3417.52677380946,5264.08423576845
"730","lie",730,2475.57613392288,561.905324158528,1232.24249551473,191.284953127609,6.84553850607204,53.5647635968019,0.087338736642121,-0.733278944924649,-0.527437525982947,1.2843843762592,0.953005151863452,1.05841284673774,11701.3125175736,1919.12323196169,5160.44437722962,4008.76181696932,652.530244794982,1828.29746685364,11510.027564446,1912.27769345562,5106.87961363282
"731","lie",731,3421.625378396,1118.93422731855,1052.36935075491,482.60182643597,90.2482690063894,137.614310192313,-1.78685257095575,-1.69961645199536,-1.64862803592093,0.49480903172507,-0.268476948558248,0.574754842126932,8886.30186497638,1878.21129030704,2978.74808980392,3679.03294422194,691.228497281636,1203.39754683225,8403.70003854041,1787.96302130065,2841.13377961161
"732","lie",732,2720.62463915218,1093.6231129768,893.467505805315,90.102786931734,164.349657862673,198.669141399247,-1.80996517888908,-1.74652834007151,-1.78443940904121,0.479124674042678,0.128921413532566,0.495269905379403,7397.30570643996,1966.86677249388,2158.48120815684,3242.29257935653,668.634903653225,864.195845133036,7307.20291950823,1802.51711463121,1959.81206675759
"733","lie",733,4195.13985441016,784.937679606817,1385.17469138128,88.7744844482141,214.696725248213,183.887103129381,-0.487191778705509,-1.68079507625193,-0.516657146221563,1.07155892200028,-0.420114828067039,1.06781222330816,17047.8491376322,1183.2269971805,5263.95257359504,5965.3046390089,381.124660275828,1806.01743317353,16959.074653184,968.530271932286,5080.06547046566
"734","lie",734,4970.69651370065,2204.88137798264,2444.42890909973,620.245690997359,1560.91207022151,1425.57625460242,-0.0287796485729093,-0.492501590374928,0.324700935013166,1.19067618893489,0.351955921048799,1.03861400199252,16971.060127139,2998.38380459158,4363.57041140285,5270.59151300565,392.506055923757,820.014926802242,16350.8144361417,1437.47173437008,2937.99415680043
"735","lie",735,1184.87679854419,1347.72405316948,1874.54757354572,185.879589199033,319.660559782712,443.819102318983,-1.28210318258518,-0.203669925280342,0.263052825925057,0.58173171687492,1.04909843836785,1.39579696461853,3018.36156569746,3479.15607938861,8173.06929210757,1003.24058444145,971.448345068537,2715.89205604806,2832.48197649843,3159.4955196059,7729.25018978858
"736","lie",736,439.958748619921,2367.37534426189,1663.88406329113,76.101056522779,743.95132789392,167.292604988343,-1.88528873018725,0.289344128005944,0.267703937520034,0.0368397249230282,1.39105116849897,1.40368492557483,853.875487021941,7902.58932465114,8330.64267696218,323.509706641479,2381.33821822056,2876.23658915413,777.774430499162,7158.63799675722,8163.35007197383
"737","lie",737,2769.44238714723,1785.93037021114,2184.26178192929,1570.09824061451,418.746611609875,278.131349461535,-2.04673561848583,-1.92343106218902,-1.60787568528409,0.0186793757383983,0.000402038250080564,0.479990107621737,3898.29592861627,3317.75678211546,5834.87678530545,1011.00736477345,1211.22560561735,2142.71548852393,2328.19768800175,2899.01017050559,5556.74543584392
"738","lie",738,304.613717158179,1608.8115846308,2262.19365136179,148.296304157657,376.065294799624,213.503042590893,-1.66431365393659,-0.816344784175589,0.329220946810421,-0.15214122885455,0.844787157293363,1.39193150990192,447.07487196152,3904.68242472566,9236.56654629805,110.373048817794,1155.47863699375,2984.13688130723,298.778567803864,3528.61712992604,9023.06350370716
"739","lie",739,18732.9014333963,4473.02966462057,8423.26400565441,1046.30517168536,2452.12843806199,811.03899964396,-1.60602151222636,-1.5015204036214,-1.73290824971508,0.489450108579727,-0.101336230931103,0.36044560644683,52200.5114145984,6130.16634906399,20461.3214458541,20039.930311608,1259.36542518856,7650.0353296489,51154.206242913,3678.037911002,19650.2824462101
"740","lie",740,3359.20615836748,2081.04753371211,1637.48281936756,572.517414873662,637.169019544357,303.15898971426,-1.70338236996143,0.410938453301158,-1.10728956360938,0.0494646187872596,1.4273126214542,0.426974218178162,6275.88758291002,7444.71048380382,3711.51062918969,2046.16393874594,2275.59996419359,1073.61664110999,5703.37016803635,6807.54146425946,3408.35163947543
"741","lie",741,4326.05083729925,7015.0115761793,6887.80298572053,2826.01999311845,3569.13861022623,1508.37997843805,-1.88041250412292,-1.15901030390088,-1.87951100571317,0.150882005174678,0.678823180102483,0.134827664210755,6180.91817534932,12809.8329212737,13423.4996782874,1334.55726890209,3096.92510974938,4845.98025356282,3354.89818223087,9240.69431104749,11915.1196998494
"742","lie",742,7870.40512878992,8400.21473867435,4538.3421544532,1742.81150088689,2677.32091781004,951.343345176401,-1.99029325108802,-1.21707603963102,-1.99996159244922,-0.103363891413523,-0.609521743461524,-0.0650465893137795,13496.8087424775,12060.9413127346,8061.00957045063,5072.53407042045,3200.63207759653,3063.03060024052,11753.9972415906,9383.6203949246,7109.66622527423
"743","lie",743,11096.8204579912,4747.29002980155,10938.747818608,2595.1174829939,1978.16447344887,3858.4362917734,-1.16643124979197,-0.496555769799141,-1.26263812938168,0.599622590216197,-0.550421027867778,0.679447308060371,24790.9679728321,6760.90244628609,26193.8260587148,7350.92616094166,1351.01960583152,8205.77524485003,22195.8504898382,4782.73797283722,22335.3897669414
"744","lie",744,3575.81863834239,8537.36294813874,9699.52599796996,1649.26478959143,7136.51883460945,3931.91178761255,-1.15529254043451,-0.572383007670822,-1.60095838388982,0.781479852788309,0.300125327101751,-0.372491276815468,7665.99093412184,10027.623989641,14163.1083696492,2161.34092957202,800.855923924722,3868.78182954216,6016.72614453041,2891.10515503154,10231.1965820366
"745","lie",745,1336.04190901306,162.785399386499,2934.58409368835,87.4954606933731,6.6539322445359,35.4536283801693,0.328958308403837,0.211814975698349,0.303089752879808,1.43042018156852,1.3914428071331,1.41877186036355,7197.19976091694,824.921120438456,15965.9331251156,2513.607151032,287.826510062764,5602.5705448076,7109.70430022356,818.267188193921,15930.4794967355
"746","lie",746,481.215420222287,1049.28829461185,3257.28836440115,117.435487189577,175.432959570187,150.313413183233,0.32506480381267,-0.131834346654536,0.35960921972587,1.41971065917485,1.19976799121085,1.4223895656208,2124.78981476323,3841.15366871759,17220.7900872788,704.31429992373,1247.49444667128,5955.21968618086,2007.35432757366,3665.7207091474,17070.4766740956
"747","lie",747,681.592796219851,6369.26049011416,520.436784672706,221.507235460068,3249.62006621365,208.395622890713,-1.59360240538487,0.634434306867205,-1.90996561003012,0.441958755825978,1.17890047240947,0.221105678193269,1484.63500597164,13187.0528453295,907.573895522756,471.552122488676,2831.03749187225,271.111833014959,1263.12777051157,9937.4327791158,699.178272632043
"748","lie",748,2121.8056000149,9423.91772049643,2564.19326709713,331.63304674599,3777.6127448629,553.294899757696,-2.0150107283051,-0.214803393333581,-2.05313517322,0.155732919746933,1.09642614744104,-0.00485975995028539,4629.77692868931,21663.9708682918,4635.33843999483,1841.75362171222,5594.05839863367,1815.73248996341,4298.14388194332,17886.3581234289,4082.04354023713
"749","lie",749,416.969739313962,1370.45798624052,315.028023187507,143.398491696474,533.738889473882,234.642635275208,-1.37985983661619,-1.0106198363995,-0.991524553856422,0.577883639223737,0.293128611420507,0.804971979109943,953.218051717667,2461.27259230989,487.167700857218,297.313391243921,570.89391136839,86.7928996470204,809.819560021193,1927.533702836,252.52506558201
"750","lie",750,1023.37918416486,642.546452771981,585.476152976642,144.806865080492,317.436848223167,89.5162949557012,-1.54099441342813,-0.106311307521052,0.302506626168349,0.285790529079539,1.19341520852899,1.31658526799012,2419.61815840125,1781.18060383652,2000.44552183952,804.672072130652,503.32655466958,605.267217751211,2274.81129332076,1463.74375561335,1910.92922688382
"751","lie",751,896.336635395851,2567.9303723469,769.891398084151,123.810937361234,155.497514338957,34.7803953154375,0.301361864943788,0.120198065489057,0.344649493876035,1.40190787245671,1.32204062884608,1.43221922536135,4148.27515401428,12001.3044371882,4144.74444013094,1395.28022697891,4112.76819764713,1444.29592400065,4024.46421665304,11845.8069228492,4109.96404481551
"752","lie",752,1953.22435587676,2441.80373600836,732.699047375217,304.626935237735,105.487664081709,176.898341707336,-0.170675107130585,-0.687245429111667,0.354392175420515,0.881127277905838,0.984188318689321,1.35608960743949,4958.90156759983,9705.55592534845,2676.64634298585,1357.42639270897,3452.12562942627,823.062340020044,4654.2746323621,9600.06826126674,2499.74800127851
"753","lie",753,1925.05649875508,3298.57452216915,494.257457090189,348.612408076995,200.328272944991,33.6089272899505,-0.253974234389035,-0.318027167599817,-0.388328566306461,0.655772405469675,1.12648911326277,1.09939479253735,4520.36570575638,13291.2395019963,1804.93307979494,1208.37813278947,4511.12676982316,597.799704976174,4171.75329767938,13090.9112290513,1771.32415250499
"754","lie",754,1530.79028540637,2307.75401705197,617.571014530807,771.055099446365,633.643806402099,137.116608321475,-0.33067893426567,-0.662084697249875,-0.130345946813056,0.990158684126398,0.513988921408771,0.888121524915887,3103.79717429303,5045.11837080666,1562.79437952167,725.351723709053,1330.63869911867,424.627575649367,2332.74207484666,4411.47456440456,1425.67777120019
"755","lie",755,1695.69977245874,2800.69681704896,1163.32573243305,115.571593488087,48.2942236785181,77.4563749924032,-1.71737167566625,-1.38894205329194,-1.28542836257058,0.537472569158925,0.69395540534862,0.744852325734472,4557.82551773655,9450.80713510829,3950.47468200446,1858.25219319351,3682.21992944786,1500.1328518519,4442.25392424846,9402.51291142978,3873.01830701206
"756","lie",756,2070.69765485763,3448.94447507326,1128.44429674476,237.864940314817,132.669928197313,95.8191004969218,-1.19857611784204,-1.6279072734198,-1.59443482030067,0.767694597226436,0.585412135662682,0.593928678858035,6262.63821619669,10246.3335424015,3079.14202236818,2205.00561761049,4154.05645625733,1177.54258927296,6024.77327588187,10113.6636142042,2983.32292187126
"757","lie",757,2089.0317121583,3579.47739480613,1465.84925387555,52.8592413227226,430.685248034822,154.789639061847,-0.752326950096647,-1.25649343795435,-1.03862379463205,0.972676092064981,0.780382522384885,0.8799915787643,7390.26332792187,12026.0655018636,4734.36480924451,2556.87412740257,4528.11018992454,1667.45304089627,7337.40408659915,11595.3802538287,4579.57517018266
"758","lie",758,4526.62223671871,3770.66694058116,4626.3160691261,3642.50614276274,1475.09334778128,2633.21085543734,-1.41298851350179,-1.85583616378114,-0.377334535037086,0.0606368115338635,0.413585108464711,-0.808339911864573,5535.44763959482,7509.08221420012,5693.36808310547,630.577086457378,2619.43966154603,915.932414957763,1892.94149683208,6033.98886641883,3060.15722766812
"759","lie",759,1607.61069642685,2797.75095936826,1531.95460808112,110.949575819742,347.368321501926,174.366088200097,0.326897314550832,0.319009931173058,0.203907647610496,1.29474168983697,1.36069741222369,1.32097024960056,5943.98513464491,12750.6752801846,6636.6245308697,1846.45422874815,4230.75691173674,2194.76362222031,5833.03555882517,12403.3069586827,6462.25844266961
"760","lie",760,1155.9688581624,8397.66190904281,1530.04455132297,413.23657283727,1965.22335444126,773.032861528197,-1.19594890989937,0.12408419901185,0.27922524840855,0.529358983870637,1.30125831282954,1.34145286692427,2392.53710802024,26201.8779051645,3744.47153861658,662.490331881701,7802.60645440964,951.505665819805,1979.30053518297,24236.6545507232,2971.43867708838
"761","lie",761,1728.53330230056,1982.20683532358,786.116870492068,582.968859622605,195.834595841655,84.3663083304157,-0.0458593777518175,-0.254858817051418,-0.170516989516301,1.23631605358748,1.15686834616248,1.18791604723036,5698.65494894383,8313.27814059888,3366.05024674244,1748.48819198928,2843.35625180064,1149.60197061064,5115.68608932123,8117.44354475723,3281.68393841203
"762","lie",762,8838.90796777624,35028.8494048821,39324.4527529412,1833.08563457236,7761.52943430643,6592.42226163924,0.580845801905868,-1.36220625582775,-1.92646129348334,1.23868029789396,-0.300912237759639,-0.144572118351551,23983.9379537583,53909.683912366,70302.1384732366,6313.11477622492,15630.5444359506,25445.9370003942,22150.8523191859,46148.1544780595,63709.7162115973
"763","lie",763,15705.7896851632,8022.46611694573,6097.8404564242,3485.68566982895,3015.27280370181,3185.15159374202,-1.33339335658743,-0.149097808557791,-1.5423160851991,-0.0485131814469048,1.1431318634513,0.439882105001338,29028.1389000751,20903.5580433256,9967.3009303018,8240.58528431365,5765.16721365843,2422.27888344836,25542.4532302462,17888.2852396238,6782.14933655978
"764","lie",764,3976.34205409561,5054.06264617516,1531.29762715847,675.819825278789,2302.32627096605,174.077653966151,-1.74981805919643,0.186113680347817,-1.07583802349362,0.456650760387538,1.34771359642915,0.747487899177567,9888.37492018371,13863.0603053835,4086.0941214944,3822.19128467923,3834.62313633626,1354.60163866722,9212.55509490492,11560.7340344175,3912.01646752825
"765","lie",765,473.859538606816,511.081936897635,1650.52529096687,65.3529782374132,87.4057870346839,82.2863067467493,-0.097879632962091,0.341400446634267,0.170854116487655,1.17911756164662,1.32125424451113,1.33252557568475,1655.01763034479,1709.02342843781,8176.60964460879,524.551516739543,509.966609868263,2824.7891734116,1589.66465210738,1621.61764140313,8094.32333786204
"766","lie",766,828.209365956179,302.609341061803,2653.62681036451,40.7823519138727,77.9968136613557,152.768204173605,-0.092346041811961,0.347041863850735,0.299642775644046,1.25247118588142,1.41909958028114,1.41096711037792,3687.33373650134,1077.25127683483,14075.2706092542,1280.53214164793,331.257776499691,4907.63645309839,3646.55138458747,999.25446317347,13922.5024050806
"767","lie",767,598.516752054948,1314.9172784599,3089.38736203881,229.238525662915,176.477134431023,154.474073737377,-1.22620284464082,0.185540597916293,0.206340098135719,0.725168052064798,1.3735991441303,1.38010154568436,1302.66517392409,6105.94250590418,15781.2104767965,388.787962337371,2085.23436174406,5510.37952776068,1073.42664826118,5929.46537147316,15626.7364030591
"768","lie",768,739.149162272546,3466.94775218911,4666.52628468604,225.9552111184,457.747872234229,599.275683681187,-1.15553782703183,0.268555846063514,0.412258261091278,0.784705746469366,1.4033679792945,1.440589719819,1964.41860056393,15903.3852483188,20568.6793423327,653.3035207409,5364.68437213038,6751.47317024311,1738.46338944553,15445.6373760845,19969.4036586515
"769","lie",769,2057.66780882393,2243.49575232598,1145.46749934797,208.179424193608,1382.95599864154,385.453128915065,0.260426329610348,0.103022216708978,0.0833112040344393,1.39091242892441,1.26314805775983,1.29234422538504,9398.10269171789,5054.10833864908,4078.49144845568,3165.98272172989,1218.85953219457,1278.78076577451,9189.92326752428,3671.15234000754,3693.03831954061
"770","lie",770,881.015771704315,1267.86749171315,1235.3738511366,243.903965646448,606.259791972854,114.865309651119,-0.968700399730074,0.263213665485139,0.202811657597636,0.52767668779522,1.25101903426252,1.32194996929038,1935.91324710792,2972.1765657144,5472.85677636348,533.415923718762,730.389216224623,1821.72698240267,1692.00928146148,2365.91677374154,5357.99146671236
"771","lie",771,760.415984312096,838.350776926975,892.88066347808,277.654043367825,96.0461230872782,72.269118542985,0.473021626633011,-1.2159377791038,-0.213486386338681,1.34810733559013,-0.0562520593502081,1.17764813951772,2184.79121768725,1685.86449901612,3896.93826715067,597.19010333638,506.286741804775,1344.92305131729,1907.13717431943,1589.81837592884,3824.66914860769
"772","lie",772,2287.67364330499,1523.35343655812,2373.35593807519,1118.24118679593,632.768482110282,707.864923971503,-1.54783846043399,-1.90782308085821,-1.55644138294895,0.0019850959052867,0.12665964307553,0.533559499591718,3458.78406154876,2583.4697492037,5134.60953449977,802.921125097355,777.790493352476,1679.0947316775,2340.54287475283,1950.70126709342,4426.74461052827
"773","lie",773,3742.3545980298,4648.54053341106,642.473238894923,457.16952226768,202.870387728972,245.482826150473,0.321034600328463,-0.479721002236848,0.100518133298863,1.29976765009161,1.0722771856014,1.20871167632009,13029.2954453243,19807.1131404971,1723.44178776008,3948.33303734922,6986.87443710725,468.598574831171,12572.1259230567,19604.2427527681,1477.95896160961
"774","lie",774,5089.33821635243,4475.78785538017,929.6021525699,460.53432230013,71.9116743245135,32.978006881217,-1.76569279737174,-1.55679070171136,-1.59204209779878,0.369801968974019,0.622778630931424,0.351369753597511,10977.2581013058,14484.8091283141,2009.22887514589,4014.52220523355,5928.15471121371,695.502238439254,10516.7237790057,14412.8974539896,1976.25086826468
"775","lie",775,4030.06751840268,3561.09079893242,932.486988157114,85.0928197076602,32.1438247830783,43.2988725889392,-1.16085764030246,-1.66056985771616,-1.58272089529458,-0.265605618497803,0.493592804565758,0.585800717987229,7248.76249492293,9179.3484498684,2579.31148809992,2275.67428511666,3504.27459835897,989.948355117414,7163.66967521527,9147.20462508532,2536.01261551098
"776","lie",776,1944.06750499233,3106.17206106689,696.664028103089,207.271879831397,400.779522410519,42.5016773466303,-1.84314308646208,-1.74902789742251,-1.86184298400797,0.0473118023109886,0.487170645371469,0.407976277213993,3538.98699688149,7588.26834712692,1678.88493932544,1335.33287590126,2970.53166610818,719.930950243357,3331.71511705009,7187.4888247164,1636.38326197881
"777","lie",777,4000.93794226696,3133.18774238826,1365.651221493,409.359243192227,221.365213070084,270.545948354862,-1.28015432513251,-1.56021195778551,-1.56634380139148,0.0439136319097901,0.6127053100314,0.60308453337838,7519.19461599732,8810.50360382857,3428.251334691,2239.21920601832,3377.10102182711,1233.94184043846,7109.8353728051,8589.13839075848,3157.70538633614
"778","lie",778,3611.60631376155,2820.14758628716,891.166266472769,345.499501248748,36.6685703004533,53.925516543738,-1.33249113313113,-1.73921309399077,-1.79555927996191,-0.343471147431858,0.51016308748745,0.446976653301918,6056.91248826794,7695.23606402987,2204.78089720131,1927.06462649023,3188.74839870071,891.723274599812,5711.41298701919,7658.56749372941,2150.85538065758
"779","lie",779,2029.77391320591,964.807936537305,2092.3285414395,179.074327269974,92.9762680543581,272.621112109387,-1.77220184529418,-0.453819708566718,-1.53154841937675,0.467193757609291,-1.05127481511166,0.634539974229286,5025.02601836793,1347.06216193993,6143.72776940678,1991.36257806683,414.503563177382,2392.73177454155,4845.95169109796,1254.08589388557,5871.10665729739
